SMILES,TARGET_fp,TARGET_Tm,TARGET_Tb,TARGET_density,TARGET_mcvh,TARGET_ISP
CC1CCC(C(C)C)CCC(C)CC(C)C1,395.278,278.54,564.133,0.847,43.748,338.391
CCC(C)(CC)C1CCCC2C(C)CCCC21,395.29,302.466,567.637,0.857,43.292,338.097
C1CCC(CC(CC2CCC2)C2CCC2)C1,395.319,255.256,548.132,0.962,43.024,338.756
CC(C)CC1CCC(CC2CCC(C)C2)C1,395.357,245.725,548.374,0.865,43.327,338.327
CCC1(C)CCCCCC(C)(C)CCCCC1,395.36,298.347,583.197,0.808,43.853,338.797
CCC1CC1C1CC(C)C1C1C(C)C2CC21,395.363,291.243,535.373,1.011,42.131,336.873
CCCCCCCC1CCCC1CCCC,395.477,246.812,558.803,0.816,43.912,339.024
CCCCCCC1CCCC1CCCCC,395.477,246.812,558.803,0.816,43.912,339.024
CCCCCCC1CCC(CCCCC)C1,395.477,246.812,558.803,0.816,43.912,339.024
CCCCCCCCCC1CCC(CC)C1,395.477,246.812,558.803,0.816,43.912,339.024
CCC(C)C1CC(C)(CC)CCCC1CC,395.517,263.004,555.597,0.847,43.819,338.665
CCC(CC)C1CCCCCCC1CC,395.534,261.632,549.64,0.852,43.87,338.862
CCCC1CCCCCCC1C(C)CC,395.534,261.632,549.64,0.852,43.87,338.862
CC1CC(C)(C2CCCCC2)C2CCCCC12,395.58,301.067,572.208,0.916,42.861,337.921
CCC(CC)C1CCCCC1C1CCC1C,395.611,284.776,553.415,0.908,43.335,338.358
CCCC(C)C1CCC(C2CCC(C)C2)C1,395.611,284.776,553.415,0.908,43.335,338.358
CCC1CCC(C)(CC)C(C)CC(CC)C1,395.64,260.422,560.019,0.819,43.762,338.445
CCCCCCC1CCCCC1C(C)C(C)C,395.656,258.68,567.358,0.831,43.859,338.82
CCCC(C)CC1CCCCCCCCC1,395.656,269.106,568.434,0.822,43.913,339.028
CCCC1CCCC(C)CCCC1CC,395.657,259.025,554.169,0.822,43.809,338.627
CCCC1CCCC(CC)CCC(C)C1,395.657,259.025,554.169,0.822,43.809,338.627
CCC1(C(C)C)CC2CC1C1C3CCC(C3)C21,395.687,287.772,558.763,0.993,42.276,337.156
C1CCCC(CC2CCCCCC2)CC1,395.693,266.653,557.248,0.876,43.445,338.894
C1CCCC(CC2CCCCC2)CCC1,395.693,266.653,557.248,0.876,43.445,338.894
C1CCCCC(CC2CCCC2)CCC1,395.693,266.653,557.248,0.876,43.445,338.894
CCCCCCCCCCCCC1CCCC1,395.707,257.275,574.04,0.817,43.987,339.314
CCC(C)C1C(C)C(C)CC(C2CC2C)C1C,395.734,284.489,557.073,0.899,43.205,337.757
CCCC1CCC(C2CC(C)CCC2C)C1,395.734,282.56,557.875,0.876,43.278,338.136
CCCC(C1CCCC1)C1C(C)CCC1C,395.8,270.806,553.298,0.931,43.397,338.6
CCC1CC2CC(C(C)(C)CC(C)C)CC2C1,395.801,290.025,556.051,0.854,43.251,337.937
CC(C)C1C2CCC(CC2)C1C(C)C,395.847,271.942,527.954,0.939,43.159,337.898
CC(C)C1CC2CCC1CC2C(C)C,395.847,271.942,527.954,0.939,43.159,337.898
CC(C)C1CC2CCC1C(C(C)C)C2,395.847,271.942,527.954,0.939,43.159,337.898
CCC1CCCC2CCCCCC2C1C,395.848,274.748,555.97,0.876,43.262,338.179
CCC1CCCC2CCCC(C)CCC12,395.848,274.748,555.97,0.876,43.262,338.179
CCC1CCCCC2CCCC(C)CC12,395.848,274.748,555.97,0.876,43.262,338.179
CCC1CCCCC2CCCCC(C)C12,395.848,274.748,555.97,0.876,43.262,338.179
CCC1CCCC2CCCCC(C)CC12,395.848,274.748,555.97,0.876,43.262,338.179
CCC1C(C)CC(C2CC(C)C(C)C2C)C1C,395.857,282.269,561.467,0.869,43.151,337.546
CC(C)C1C2C3CCC(C3)C2C(C)C1(C)C,395.861,287.179,543.658,0.938,42.624,337.178
CCC1(C)CCC(C(C)C)CC2CCCC21,395.889,279.197,557.566,0.9,43.301,338.225
CC1CCC(C2CCC3C(C)CCC3C2)C1,395.925,296.014,559.649,0.938,42.756,337.699
CCCCC1C2C3CCCCCC3CCC12C,395.941,293.857,568.599,0.923,42.855,337.898
CCC1CC(C)C(C(C)CC(C)C(C)CC)C1,395.942,253.489,556.945,0.852,43.807,338.619
CCCC(CC)C1CC(CC)C(CC)C1,396.094,243.206,538.38,0.848,43.812,338.638
CCC1CC(C)C1C(C)C1C(C)C1CC,396.13,242.847,524.776,0.939,43.218,338.007
CCC1CC1C(C)C1C(C)C(C)C1CC,396.13,242.847,524.776,0.939,43.218,338.007
CC1CCCCCC2C3C(CCC1C)C23,396.152,288.588,555.751,0.93,42.626,337.404
CCCC1CCC(C2(CC)CCCCC2)CC1,396.168,279.312,574.892,0.879,43.444,338.69
CCCC1CCC(CC)(C2CCCCC2)CC1,396.168,279.312,574.892,0.879,43.444,338.69
CC1CC1C1CC1C1CC1C1CC1C1CC1C,396.172,319.405,538.09,1.092,41.784,336.777
CCCCC1CC(CC)C(CC)CC1C,396.217,240.239,543.12,0.819,43.752,338.406
CCC(C(C)C)C1CCCC1C(CC)C(C)C,396.225,259.266,551.769,0.87,43.811,338.634
CCC1CCC(CC2(C)CCC(CC)C2)C1,396.236,250.4,552.378,0.869,43.366,338.479
CC1CCC(CC(C)CC(C)C2CCCC2)C1,396.252,261.952,560.264,0.896,43.431,338.639
CCC1CCCC(CCC2CCCC2)C1,396.253,248.902,546.34,0.872,43.387,338.668
CC1(C2CCCC2)CCC(C2CCCC2)CC1,396.312,310.71,571.087,0.927,42.937,338.221
CC1(C2CCCCCC2)CCCC(C2CC2)C1,396.312,310.71,571.087,0.927,42.937,338.221
CCC(C)C1CC(C)(C)CC1C(CC)C(C)C,396.325,273.303,550.99,0.855,43.756,338.422
CC1C2CCCC2CC1C1(C)CC2CCC1C2,396.331,300.325,563.706,0.977,42.309,337.288
CC1CC(C2(C)CC3CCC2C3)C2CCC1C2,396.331,300.325,563.706,0.977,42.309,337.288
CC1C2CCC(C2)CC1C1(C)CC2CCC1C2,396.331,300.325,563.706,0.977,42.309,337.288
CC1CC(C2(C)CC3CCC2C3)C2CCCC12,396.331,300.325,563.706,0.977,42.309,337.288
CCCC1CCCC(C(C)C(C)C(C)C)CC1,396.351,262.16,567.605,0.84,43.849,338.781
CC(C)C1CC1C(C)C1CCC2C(C)C12,396.379,263.895,521.94,1.058,42.716,337.76
CCCC1CCCC2CC(C)C(CC)C12,396.408,258.029,545.004,0.872,43.204,337.953
CCCC1C(C)CC2CCCC(CC)C21,396.408,258.029,545.004,0.872,43.204,337.953
CCCC1CCC2CCC(C)C(CC)C12,396.408,258.029,545.004,0.872,43.204,337.953
CC1CCC(C)C(C)CCCC(C)C(C)CC1,396.419,287.342,583.393,0.819,43.72,338.282
CCCCCCCCC1CC2CC3CC1C23,396.42,262.889,551.646,0.922,42.823,337.964
C1CCC(CC2CCC3CCCCC32)C1,396.444,265.709,548.2,0.938,42.83,338.21
CCCCCCCC1CCC(C)C(CC)C1,396.447,251.174,559.334,0.816,43.842,338.754
CCCCCCCCCCC(C)C1CCCC1,396.554,263.9,570.376,0.843,43.975,339.268
CCCCCCCCCC(CC)C1CCCC1,396.554,263.9,570.376,0.843,43.975,339.268
CC(C)C1C2CC1C1CC2C1C(C)C,396.598,271.032,517.73,1.018,42.496,337.139
CCC1C(C)CC2CCCC3CCC3C21,396.599,273.856,546.874,0.938,42.645,337.479
CCC1CCCCC2CC1C1CC1C2C,396.599,273.856,546.874,0.938,42.645,337.479
CCC1CC2CC3CC(C)CC3CC2C1,396.599,273.856,546.874,0.938,42.645,337.479
CCC(C1CCCCC1)C1CCCCC1,396.647,274.812,550.135,0.947,43.475,339.011
CC1CCCCCC2CCC(CC1)CC2,396.647,289.896,566.752,0.876,43.315,338.386
CC1CC2CCCCCCCCC1CC2,396.647,289.896,566.752,0.876,43.315,338.386
CC1CCCCC2CCC(CCC1)CC2,396.647,289.896,566.752,0.876,43.315,338.386
CC1CCC(C2CCCCC2C2CC2)CC1,396.657,305.99,558.469,0.946,42.837,338.019
CC(CC1CCCCC1)C(C)C1CCCCC1,396.661,270.14,570.784,0.882,43.473,338.803
CC(CC1CCCC1)C(C)C1CCCCCC1,396.661,270.14,570.784,0.882,43.473,338.803
CC(C)(C1CCCCCC1)C1CCCCCC1,396.665,317.447,575.566,0.844,43.428,338.627
CC1CCCC2C(C)C(C3CC4CCC43)C12,396.676,295.245,550.692,1.006,42.168,337.021
CCCCCCCCCCC1CCCCC1C,396.677,261.334,574.54,0.817,43.922,339.063
CCCCCCCCCCC1CCC(C)CC1,396.677,261.334,574.54,0.817,43.922,339.063
CCCCC1CC2CCCCC2C(C)(C)C1,396.688,282.267,559.22,0.852,43.282,338.151
CC1CC2C1C(C)C1C2C2C3CC(C)C3C12,396.695,283.629,542.658,1.071,41.487,335.982
CCC1CC2C3CCC(C3CC)C2C1,396.759,260.817,529.516,0.943,42.534,337.29
CC(C)C1CCCC(C2CCC(C)C2C)C1,396.762,288.955,554.139,0.908,43.26,338.065
CC(C)C1CCC2C(C)C3C(C)C(C1C)C23,396.78,276.797,546.22,0.958,42.602,337.091
CC(C)C1C(C)C2C3CC(C)C3C(C)CC12,396.78,276.797,546.22,0.958,42.602,337.091
CC(C)C1C(C)C2CC1C1C(C)CC(C)C21,396.78,276.797,546.22,0.958,42.602,337.091
CC1(C)CC(C2CC2)CC(C)(C)C2CCCC21,396.815,314.049,560.987,0.891,42.759,337.519
CC1CC2CC1C1C2C2CC1C(C)(C)C2(C)C,396.834,303.912,553.29,0.937,42.13,336.573
CCC1(C)CC2CC(C1)C1CC(C)(C)CCC21,396.862,296.83,566.675,0.902,42.777,337.59
CC(C)C(C)(C)C1C2CC3CC(C2)CC1C3,396.871,286.191,548.015,0.95,42.73,337.597
CCC1CCCCC(C)(C)CCCCC1C,396.907,286.507,568.389,0.807,43.779,338.511
CCC1CCCC(C)CCCC(C)(C)CC1,396.907,286.507,568.389,0.807,43.779,338.511
CCC1CCC2C3CCCC(C)C3CCC12C,396.911,297.013,569.11,0.923,42.789,337.637
CC(C)(C)CC1CCC2CCCC1CCC2,396.914,286.913,561.861,0.869,43.292,338.19
CC(C)(C)CC1CC2CCCC(CCC2)C1,396.914,286.913,561.861,0.869,43.292,338.19
CCC(C)C1CC(CC)C(C(C)CC)C1,396.941,250.496,534.135,0.884,43.799,338.588
CC1CCC1CC1CCC1CC1CCC1C,396.973,237.613,542.142,0.922,42.841,338.035
CC1CCC(C2CC(C)CCC(C)(C)C2)CC1,396.984,306.21,571.887,0.857,43.281,338.054
CC1CCC(C2CCCC(C)(C)CC2)CC1C,396.984,306.21,571.887,0.857,43.281,338.054
CCCCCC1C2CC3CC(C2)CC1C3,396.989,270.339,546.626,0.93,42.715,337.756
CCCC(C)C1CCC(CCC(C)(C)C)CC1,397,271.475,561.051,0.846,43.829,338.704
CCCCCC(C)CC1CCC1CCCCC,397.007,243.398,563.111,0.817,43.887,338.928
CCCCCCC(CCC)CC1CC(CC)C1,397.007,243.398,563.111,0.817,43.887,338.928
CCC1CCC1CCCCCCC1CCC1,397.043,240.459,551.672,0.865,43.447,338.795
CCCC1CC(C2CCC2)CCC1CC,397.141,270.895,543.751,0.883,43.289,338.285
C1CCCCCCCCCCCCCC1,397.143,291.192,577.279,0.825,43.99,339.325
CCCC1CC(C)CCC1CC(C)(C)CCC,397.147,267.627,562.028,0.819,43.792,338.561
CCC1(C2CCCCC2C(C)C)CCCCC1,397.196,285.85,571.408,0.909,43.427,338.623
C1CC2CC1CC2CC1CC2CCC1C2,397.196,264.758,538.804,1.012,42.203,337.497
C1CCC(CC2CC3C4CC4CC23)CC1,397.196,264.758,538.804,1.012,42.203,337.497
CCCC1CCCCCC1C(C)CC(C)C,397.244,259.563,554.291,0.847,43.841,338.75
CCCC1C(CC)CCC(C)C1C(C)C,397.245,248.762,539.149,0.845,43.733,338.333
CCC(C)CCCCC(C)C1CCCCCC1,397.293,268.225,569.634,0.849,43.926,339.078
CCC(CC)CCC(CC)C1CCCCCC1,397.293,268.225,569.634,0.849,43.926,339.078
CCCCCC(C)C1CC(C)CCC1CC,397.294,258.079,555.441,0.847,43.83,338.708
CCCCCC(C)C1CCC(CC)CC1C,397.294,258.079,555.441,0.847,43.83,338.708
CCC(C)C1C(C(C)C)CC2CCCC21,397.313,268.076,536.283,0.943,43.246,338.117
CCC(CCC1CCCCC1)C1CCCC1,397.33,265.756,558.504,0.9,43.489,338.959
CCC1C(C)C(C)C(C(CC)C2CC2)C1C,397.33,257.755,542.778,0.931,43.273,338.116
CCC1CC2CCC(C3CCCC3)CC12,397.332,285.432,545.63,0.947,42.732,337.823
CCC1CCC(C2CCC3CCC3C2)C1,397.332,285.432,545.63,0.947,42.732,337.823
CCC1C(C)C2CC1C1C3CCC(C3)C21,397.351,272.958,537.426,1.012,42.016,336.749
CCC1CC2CC1C1C3CC(C)C(C3)C21,397.351,272.958,537.426,1.012,42.016,336.749
CCC1CC2CC1C1C3CC(CC3C)C21,397.351,272.958,537.426,1.012,42.016,336.749
CCC1CCC(CCC(C)C)CCCC1C,397.368,256.918,558.735,0.819,43.784,338.53
CC(C)(C1CCCC1)C1CCC2CCCCC21,397.416,316.784,567.183,0.895,42.887,338.024
CCC1CC(C(C)C)CC2C(C)CCC12,397.436,265.585,541.064,0.906,43.185,337.878
CCC1CC(C)CC2CC(C(C)C)C1C2,397.436,265.585,541.064,0.906,43.185,337.878
CC1CCCCC1CCCC1CCCCC1,397.453,263.224,562.873,0.869,43.431,338.733
CC1CCC(CCCC2CCCCC2)CC1,397.453,263.224,562.873,0.869,43.431,338.733
CC1CCCC(CCCC2CCCCC2)C1,397.453,263.224,562.873,0.869,43.431,338.733
CCCC(CC)C1CCC2C(C)CCC2C1,397.485,273.901,557.233,0.9,43.317,338.288
CCCCCCC(CCC)C1CCC(C)CC1,397.524,267.778,570.883,0.843,43.91,339.017
CCCCC1C(C)CCC2CC(C)CCC21,397.608,271.51,561.625,0.869,43.26,338.065
CCCCCCCCC1CCCC(C)C(C)C1,397.647,265.282,575.039,0.817,43.857,338.812
CCC(C)(C)CC1C2CC3CC(C2)CC1C3,397.688,284.837,549.462,0.93,42.732,337.605
CCCC1CCCCCCCCCCC1,397.703,276.379,567.248,0.825,43.932,339.102
CCC1CCC(CCCCC(C)C(C)CC)C1,397.703,247.264,563.362,0.825,43.877,338.889
CCCCC1CCCC(C(C)(C)CCC)CC1,397.706,290.305,568.415,0.811,43.832,338.715
CC1CCCC(C2CC3CC2C(C)C3(C)C)C1,397.735,305.493,563.374,0.909,42.738,337.436
CC1C(C)C2CC1C1C3CC(C21)C(C)(C)C3C,397.754,294.709,555.754,0.96,42.109,336.489
CCCCCC(C)CC1C2C(CCCCC)C12,397.758,242.287,554.281,0.863,43.354,338.339
CCC1CCCC(C)C(C)CCC(C)CC1,397.826,276.075,570.705,0.822,43.758,338.429
CCC1CCCCC(C)C(C)CC(C)CC1,397.826,276.075,570.705,0.822,43.758,338.429
CCC(CC)C1C2CC3CC(C2)CC1C3,397.836,276.4,542.523,0.973,42.701,337.7
CCCC(C)C1C2CC3CC(C2)CC1C3,397.836,276.4,542.523,0.973,42.701,337.7
CCC1C(C)C1C(C)CC1C(C)C1C(C)C,397.841,240.486,529.919,0.927,43.23,337.948
CCC1C(C)C1CC(C)C1C(C)C1C(C)C,397.841,240.486,529.919,0.927,43.23,337.948
CCCCC1CC1C(C)CC(C)C1C(C)C1C,397.89,250.337,546.816,0.924,43.352,338.331
C1CCCCC2CCCCC2CCCC1,397.894,290.396,568.955,0.879,43.386,338.664
C1CCCCCC2CCCC2CCCC1,397.894,290.396,568.955,0.879,43.386,338.664
C1CCCC2CCCCCC(CC1)CC2,397.894,290.396,568.955,0.879,43.386,338.664
C1CCCC2CCCCCCC(CC1)C2,397.894,290.396,568.955,0.879,43.386,338.664
C1CCC2CCCCCC(CC1)CCC2,397.894,290.396,568.955,0.879,43.386,338.664
C1CCC2CCCCC(CC1)CCCC2,397.894,290.396,568.955,0.879,43.386,338.664
C1CCCCCCC2CC2CCCCC1,397.894,290.396,568.955,0.879,43.386,338.664
C1CCCCC2CCCC(CCCC1)C2,397.894,290.396,568.955,0.879,43.386,338.664
C1CCCC2CCCCCCC2CCC1,397.894,290.396,568.955,0.879,43.386,338.664
C1CCCCCC2CC(CCCCC1)C2,397.894,290.396,568.955,0.879,43.386,338.664
C1CCCCCC2CCC2CCCCC1,397.894,290.396,568.955,0.879,43.386,338.664
C1CCCCCC2CCC(CCCC1)C2,397.894,290.396,568.955,0.879,43.386,338.664
CCCCC(C)(C)C1CCCC2CCCCC21,397.897,303.083,570.115,0.857,43.35,338.323
CCCCC1C2CC(C)C2C1CC(C)(C)CC,397.898,266.689,553.158,0.866,43.258,337.964
CC1CCCC(C2CCC(C)C2C)CCC1C,397.903,297.158,574.171,0.872,43.261,337.976
CCC1(C)C2CC(CCCC(C)C(C)C1C)C2,397.914,297.33,582.248,0.866,43.211,337.78
CCC1CCCCC1CC(C)CCCC(C)C,397.927,249.456,562.521,0.819,43.832,338.715
CCC(C)CC1C(CC)CCC2CC2C1C,397.938,254.875,549.56,0.872,43.222,337.917
CCCCC1CCCCC1(C)C1CCCCC1,397.995,288.782,572.972,0.863,43.409,338.553
CCCCC1CCC(C2(C)CCCCC2)CC1,397.995,288.782,572.972,0.863,43.409,338.553
CCCCC(CC1CCCCC1)CC1CCC1,398.012,256.091,566.596,0.866,43.501,338.912
CCCC1C(C)C(CCC)C(C)(C)C1CC,398.028,254.009,547.104,0.802,43.672,338.097
CC(C)C1C2CCCCC(CC3CC3)C21,398.032,255.929,532.797,0.973,42.752,337.902
CCC1CC2C(C)C1C1C(C)C(C)C(C)C21,398.082,273.741,550.936,0.922,42.544,336.861
CCC1CCC(C2C3CCC4CC2C43)C1,398.083,284.604,536.133,1.022,42.103,337.097
CC1CCCCCCC(C(C)(C)C)CCCC1,398.092,307.837,582.017,0.811,43.802,338.6
CCC(C)C1CCC(C(CC)CC)C(C)C1,398.14,264.668,551.485,0.877,43.817,338.657
C1CC(C2CC(C3CC(C4CCC4)C3)C2)C1,398.141,314.646,548.236,1.025,42.331,337.671
CCC(C)C1CC(C(C)C)CC1C(C)C,398.149,259.455,530.213,0.911,43.774,338.491
CC1CC2CCC1C1C3CCC(CC3)C21,398.15,288.286,549.038,1.007,42.07,336.965
CCCCCC(C)C(C)(C)C(C)(C)C(C)(C)C,398.16,311.681,546.866,0.838,44.383,339.389
CC(C)(C1CC2CCC1C2)C1CC2CCC1C2,398.167,316.119,558.501,0.953,42.336,337.395
CCC1C2CCC3C(C(C)C)C(C)C3C12,398.188,264.633,531.384,0.973,42.567,337.17
CCCC1C(C)CCC2C(C1CC)C2(C)C,398.219,270.261,548.957,0.852,43.157,337.663
CCC1C2CC(C1CC)C(C(C)(C)CC)C2,398.228,281.208,543.595,0.859,43.179,337.749
CCCCC1CCCCCCCC1CC,398.264,259.859,556.787,0.822,43.875,338.882
CCC1C(C)CCC(C(C)C)C1C(C)C,398.273,256.808,535.113,0.877,43.714,338.259
CCC1CCC(C)C(C(C)C)C1C(C)C,398.273,256.808,535.113,0.877,43.714,338.259
CCC1C(C)CC(C(C)C)CC1C(C)C,398.273,256.808,535.113,0.877,43.714,338.259
CC(C)CC1CCCCC1C1CCCCC1,398.291,284.515,559.327,0.879,43.351,338.421
CC(C)CC1CCC(C2CCCCC2)CC1,398.291,284.515,559.327,0.879,43.351,338.421
CC1CCCCC1C(C)CC1CCCCC1,398.299,269.586,559.036,0.904,43.419,338.686
CCCCC1CCC(C2CCC(C)C2)CC1,398.341,283.268,560.454,0.876,43.34,338.378
CCCCC1CCCC(C2CCC(C)C2)C1,398.341,283.268,560.454,0.876,43.34,338.378
CCC(C)C1CCC(C)(C)CC(C(C)C)C1,398.372,280.371,549.715,0.86,43.764,338.453
CCC1CC(C)C2C1CCCC1C2C1(C)C,398.41,284.858,550.797,0.907,42.634,337.217
CCC1CCC(C)C2C3CC(C12)C(C)(C)C3,398.41,284.858,550.797,0.907,42.634,337.217
CC1CCCC(CC2CCC(C)CC2)CC1,398.423,267.121,563.396,0.869,43.362,338.464
CC1CCCCC(CC2CCCC(C)C2)C1,398.423,267.121,563.396,0.869,43.362,338.464
CCC(C)C1CC(C)C(C)C2CCCCC12,398.455,277.522,557.768,0.904,43.247,338.014
CCC(C)C1CCC2CCC(C)C(C)C2C1,398.455,277.522,557.768,0.904,43.247,338.014
CC1CC1CC1CC1CC1CC1C1CCC1,398.457,251.303,531.187,0.997,42.336,337.691
CCCCCCCC1CCCCCCCC1,398.493,269.443,572.147,0.819,43.957,339.198
CCC1(C)CC2CC1C1C3CC(C(C)C3C)C21,398.533,286.328,560.392,0.981,42.204,336.869
CCC(C)(C)C(C)(C)C(C)(C)C(C)C(C)(C)C,398.559,318.637,539.268,0.853,44.369,339.336
CCC1CC(CC)C(CC)CC1CC,398.594,229.433,528.693,0.822,43.718,338.275
CCC1CCC(CC)C(CC)C1CC,398.594,229.433,528.693,0.822,43.718,338.275
CCC1CC(CC)C(CC)C(CC)C1,398.594,229.433,528.693,0.822,43.718,338.275
CCC(C)C1CC1C(CC)C1CC1CC,398.614,246.676,522.674,0.983,43.345,338.504
C1CCCCC2C3CCC(C3)C2CCC1,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CC3CCCCC3CCC2C1,398.646,289.596,560.338,0.942,42.77,337.973
C1CC2CCC3CCCCC3CC(C1)C2,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CCC3CCCCC3C2CC1,398.646,289.596,560.338,0.942,42.77,337.973
C1CCCC2C(CC1)CCC1CCCC12,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CC3CCCCC3CC2CC1,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CCCC3CCCC3C2CC1,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CC(C1)CCC1CCCCC12,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CC2CCCC2CCCC2C1,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CC(C1)CC1CCCCC1C2,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CC3CCCCCC3C2CC1,398.646,289.596,560.338,0.942,42.77,337.973
C1CCCC2CCC(CCC1)C1CCC21,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CCC2CC2CCCCC2C1,398.646,289.596,560.338,0.942,42.77,337.973
C1CC2CCC1CCC1CCC(CC2)C1,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CCC3CCC3CCCC2C1,398.646,289.596,560.338,0.942,42.77,337.973
C1CCC2CCCCC3CCC(CC1)C23,398.646,289.596,560.338,0.942,42.77,337.973
CC(C)C1CCCCCCCCCCC1,398.731,283.049,563.653,0.852,43.913,339.028
CC(C1CCC1)C1CCC1CC1CCC1,398.773,252.238,531.153,1.017,42.911,338.53
CCC1CCC(C(CC(C)C)C(C)CC)CC1,398.774,256.443,558.678,0.846,43.82,338.669
CCCC1CC(CCC)CC(CCC)C1,398.824,241.189,545.858,0.819,43.817,338.657
CCCC1CCC(CCC)C(CCC)C1,398.824,241.189,545.858,0.819,43.817,338.657
CCCC1CCCC(CCC)C1CCC,398.824,241.189,545.858,0.819,43.817,338.657
CCCCC1CC(CC)CCC1CCC,398.824,241.189,545.858,0.819,43.817,338.657
CCCCC1CCCC(CC)C1CCC,398.824,241.189,545.858,0.819,43.817,338.657
CCCCCC1CC(CC)CC(CC)C1,398.824,241.189,545.858,0.819,43.817,338.657
CCCCCC1CCC(CC)CC1CC,398.824,241.189,545.858,0.819,43.817,338.657
CCC1C(CC(C)C)CC(C)C(C)C1CC,398.898,242.473,548.452,0.816,43.661,338.054
CC1C2CC3C4CC5CC3C1C(C5)C4C2,398.901,287.474,539.675,1.094,41.429,336.208
CC1(C)CCCCCCCCCCCCC1,398.953,300.985,580.747,0.81,43.895,338.959
CCCC1CC(C)CC1CC1CCC(C)C1,398.983,249.431,552.766,0.869,43.307,338.249
CC(C)C1C2CCC1C1C(C)CCCC21,398.987,280.826,543.28,0.969,42.62,337.38
CC(C)C1CC1C1CC2C(C3CCC3C)C12,398.997,297.91,534.146,1.055,42.176,337.052
CCC1CCCC(C(C)C(C)C)CC1CC,399.002,253.511,554.87,0.834,43.768,338.468
CCCC(CCC(C)C)C1CCC(C)C1CC,399.004,255.958,559.984,0.843,43.805,338.611
CCCC(C)CC(C)C1CC(C)CC2CC2C1,399.014,271.08,561.568,0.899,43.327,338.233
CC(C)CC1C(C)C(C)C2CC(C)CC1C2C,399.041,272.746,564.347,0.86,43.14,337.503
CCCCCC1CCC(CCCCC)CC1,399.054,252.055,561.898,0.819,43.903,338.99
CCCCCC1CCCC(CCCCC)C1,399.054,252.055,561.898,0.819,43.903,338.99
CCCCCCCCC1CCC(CC)CC1,399.054,252.055,561.898,0.819,43.903,338.99
CCCCCCCC1CCC(CCC)CC1,399.054,252.055,561.898,0.819,43.903,338.99
CCCCCC1CCCCC1CCCCC,399.054,252.055,561.898,0.819,43.903,338.99
CCCCCCC1CCC(CCCC)CC1,399.054,252.055,561.898,0.819,43.903,338.99
CCCCCCC1CCCC(CCCC)C1,399.054,252.055,561.898,0.819,43.903,338.99
CCCCC1C(C)C2C1C1C3C(C)CC3C21,399.111,269.678,543.521,0.993,42.094,336.725
CCCC(C)CC1CC(C)C2CC(C)CC2C1,399.138,268.641,565.884,0.866,43.273,338.022
CC1CCC(CC2CC3CCC2C3)CC1C,399.174,266.18,554.577,0.926,42.785,337.814
CC1CCC(CC2CC3CC(C)CC3C2)C1,399.174,266.18,554.577,0.926,42.785,337.814
CCC(C)C1CCCC(C2CCC(C)C2)C1,399.187,288.817,556.579,0.912,43.327,338.327
CCC(C)C1CCC(C2CCC(C)C2)CC1,399.187,288.817,556.579,0.912,43.327,338.327
CCCC1CCC2CC3CCC3CCC12,399.206,274.609,549.57,0.938,42.712,337.744
CC1C2CCC3CC(C2)C2(C)C4CC1C(C4)C32,399.213,308.683,562.545,1.052,41.723,336.531
CCC1CCCCCC(C)C(CC)CC1,399.233,263.847,557.323,0.822,43.801,338.596
CCCCCCCCCCCC1CCCCC1,399.284,262.155,576.949,0.817,43.98,339.287
CCC1CCC(C2CCC(C)C(C)C2)CC1,399.31,286.663,560.982,0.879,43.27,338.104
CCC1CCC(C2CCC(C)CC2)C(C)C1,399.31,286.663,560.982,0.879,43.27,338.104
CCC1CCC(C2CC(C)CC(C)C2)CC1,399.31,286.663,560.982,0.879,43.27,338.104
CCC1CCC(C2CCC(C)CC2C)CC1,399.31,286.663,560.982,0.879,43.27,338.104
CCC1CC(C)C(C2CCCCC2)CC1C,399.31,286.663,560.982,0.879,43.27,338.104
CC1(C)CCC(CC2CCC(C)(C)CC2)CC1,399.313,288.886,564.714,0.833,43.329,338.241
CCCCC(CC)C1CCCCCCCC1,399.34,275.541,568.454,0.85,43.945,339.152
C1CC2CCC3CCCC4CC(C1)C2C34,399.397,288.792,551.405,1.017,42.143,337.257
C1CC2C3CCCC3C3CCCC3C2C1,399.397,288.792,551.405,1.017,42.143,337.257
C1CCC2C(CC1)C1C3CCC3CCC21,399.397,288.792,551.405,1.017,42.143,337.257
C1CCC2CC3C4CCC(C4)C3CC2C1,399.397,288.792,551.405,1.017,42.143,337.257
CCC1CCCCCC(C)(CC(C)C)CCC1,399.397,275.768,577.03,0.822,43.85,338.785
C1CC2CCC3CCC4CCC(C1)C2C34,399.397,288.792,551.405,1.017,42.143,337.257
C1CC2CCC1C1CCC2C2CCC1C2,399.397,288.792,551.405,1.017,42.143,337.257
