SMILES,TARGET_fp,TARGET_Tm,TARGET_Tb,TARGET_density,TARGET_mcvh,TARGET_ISP
CCC1CC2C(CC)CCCC2(C)CC1CC,410.616,281.911,568.681,0.872,43.264,337.987
CCC1(C)CCCC12C1CCC2(C)CCC1C,335.351,298.635,548.734,0.916,42.897,338.063
CCC1CC(C)CC12CC1CC(C)C(C)C2C1,375.692,288.719,557.935,0.923,42.771,337.566
CCC1CC(C)CC12CC(C)C1CCCC1C2,381.875,293.313,563.587,0.927,42.822,337.768
CCC1C(C)CCC12CC1CC(C(C)C)C2C1,389.646,289.995,555.007,0.961,42.804,337.697
CCC1CCC(C)C12CC1C(C)CC(C)C1C2,375.692,288.719,557.935,0.923,42.771,337.566
CCC1C(C)CCC12CCC1CCC2C1(C)C,367.031,299.986,556.327,0.916,42.792,337.649
CCC1C(C)CCC12CCC(C)CCCC2C,374.94,289.524,566.636,0.872,43.313,338.179
CCC1(C)CCC(C2(C)CCCC2C(C)C)C1,383.91,286.433,557.923,0.886,43.347,338.311
CCC1CCC(C)(C2CCC(C)(C)C2CC)C1,395.999,286.988,558.32,0.844,43.255,337.952
CCC1CCC(C)(C2C(C)CC(C)(C)C2C)C1,379.496,287.993,554.372,0.841,43.213,337.788
CCC1C(C)CCC1CC12CCC(CC1)C2C,383.922,270.701,561.526,0.93,42.88,337.996
CCC1(C2CCCC(C)C2C)CC(C)CC1C,370.875,274.587,563.206,0.872,43.293,338.101
CCC1C(C2CC(C)CC2C)CC(C)C1(C)C,394.938,292.276,559.061,0.854,43.172,337.628
CCC1CCCCC1(CC)C1(C)CCCC1C,376.359,284.402,562.42,0.863,43.376,338.425
CCC1CC(C)CC1(CC)C1CCCCCC1,393.561,278.584,572.462,0.879,43.386,338.464
CCC1CCC(C)C1C(C)(C)C1CCC(C)C1,388.435,300.369,557.27,0.838,43.268,338.003
CCC1(C)CCCC1CCCCC1CCCC1,396.466,260.614,568.008,0.863,43.475,338.811
CC1CCC(C(C)(C)C)CC1C(C)C(C)(C)C,376.285,291.848,549.911,0.822,43.714,338.259
CCC1(C(C)(C(C)C)C(C)(C)C)CCC(C)C1,340.551,273.397,536.684,0.817,43.776,338.499
CCC1(C)C(C)CC2C1C(C)CC21CCCC1,359.049,291.114,556.219,0.919,42.843,337.85
CCC1(CC)CCC2C(C)C(C)CCCCC21,391.627,274.084,576.334,0.882,43.341,338.288
CCC1(C)C(C)CC2C3CC(C4CCCC43)C21,404.716,290.997,565.988,0.985,42.255,337.072
CCC1CCC(C)C2C1C1CCC2C(C)(C)C1,405.764,296.258,569.11,0.916,42.705,337.306
CCC1CC(CC)C2CC1C1CCC(C1)C2C,430.928,283.655,574.332,0.93,42.727,337.393
CCC1CC(C)(C)C2(C)C1CC1C(C)CCC12,383.625,297.553,555.494,0.898,42.708,337.318
CCC1CC(C)(C)C2CC1CCC2(C)C(C)C,390.439,292.731,556.174,0.841,43.188,337.69
CCC1(C)CC(C)C2CC1(CC)CCC2(C)C,354.644,283.121,555.852,0.857,43.314,338.183
CCC1C2(C)CC(CC(C)(CC)C2)C1(C)CC,364.964,277.108,554.035,0.86,43.306,338.151
CCC1(C)CC(C)C2CCC3CCC1(C)C32C,344.204,297.888,548.734,0.909,42.813,337.732
CCC1(CC)CCC2(CCC3CCCC32C)C1,336.131,290.486,553.507,0.938,42.99,338.43
CCC1C(C)(C)CC2CCC3CCC(C3)C21C,389.808,301.876,561.201,0.902,42.759,337.519
CCC1(C)CC(C)C2(C)CC3CC(CC3C)C12,367.902,290.328,556.219,0.912,42.759,337.519
CCC1C(C)C(C)C2CCC3(C)CCCC1C23,390.728,292.538,563.587,0.919,42.738,337.436
CCC1(C)CCCC2CCCC21C(C)C(C)C,354.089,282.516,554.116,0.876,43.39,338.479
CCC1(C)C(C)CC2CC(C)CCC1C(C)C2,395.784,287.451,575.201,0.863,43.236,337.878
CCC1(C)C(C)CC2CCCC2C(C)(C)C1C,383.745,288.534,564.176,0.847,43.218,337.808
CCC1C(C)CCC2(C)CCC3(C)CCCC132,328.297,303.619,542.839,0.916,42.878,337.988
CCC1(C(C)C)CC(C)(C)C2(C)CC(C)CC12,344.835,288.477,543.441,0.847,43.242,337.901
CCC1C(C)CCC2CC(C)CCC1C2CC,428.929,283.967,580.394,0.872,43.207,337.765
CCC1(C)CCCC2(C)C(C)C(C)C1(C)C2C,336.023,293.733,549.612,0.851,43.241,337.897
CCC1CC(C)CC2CCCCC(C2)CC1C,419.857,290.206,584.096,0.872,43.278,338.042
CCC1C(C)C(C)C2CC(C)CC(C)C12CC,372.207,269.698,559.991,0.876,43.222,337.823
CCC1(C)CCCC2(C)CCCCC(C2)C1C,373.333,295.642,570.473,0.863,43.352,338.331
CCC1(C)CCCC2CCC(C)C(CC2)CC1,403.214,292.577,582.555,0.869,43.349,338.319
CCC1CC(C)CC2(CC)C(C)CCCC12C,354.692,283.322,558.397,0.876,43.326,338.229
CCC1CC(C)(C)C2CC(C)C(C(C)C)C1C2,414.342,287.394,563.003,0.879,43.18,337.659
CCC1C(C)C(C)C2CC(C)C(C)(C)CCC12,400.388,286.095,565.838,0.851,43.147,337.53
CCC1CC(C)C(C)C12CC1CC(C)C2C1C,374.445,288.213,555.63,0.919,42.707,337.314
CCC1CCC(C)CC12CCCC2C(C)(C)C,364.247,301.43,553.801,0.857,43.295,338.108
CCC1CC(C)C(C)C12CCC(C)(C)C(C)C2,361.655,290.092,552.878,0.851,43.233,337.866
CCC1CC2(CC1(C)C)C(CC)CCC2(C)C,371.055,294.237,548.527,0.835,43.245,337.913
CCC1(C2C3CCC2C(C)C3)CC(C)C(C)C1,382.746,283.179,563.482,0.927,42.789,337.637
CCC1(C)CCCCC1C1C(C)CCCC1C,391.58,294.063,570.869,0.872,43.324,338.222
CCC1(C(C)CC2CCCC2)CCCC(C)C1,377.905,266.467,562.961,0.872,43.443,338.686
CCC1(C)CC(C)CC1(C)CC(C)CC(C)C,353.245,247.873,548.047,0.808,43.809,338.627
CCC1(C)CC(C(C)(C)C)CCC1(CC)CC,361.493,274.865,558.005,0.817,43.819,338.665
CCC1(C(C)C(C)C(C)(C)C)CCC(C)(C)C1,359.602,276.761,545.331,0.825,43.848,338.777
CCC1CC(C)C(C(C)(C)CC(C)C)CC1C,382.684,281.315,553.44,0.806,43.685,338.147
CCC1CC(C(C)CCC(C)C)CC(C)C1C,399.974,260.054,560.513,0.843,43.74,338.36
CCC1CCC(CC)C1(C)C(C)CCC(C)C,386.391,259.716,551.779,0.808,43.74,338.36
CCC1CCCCC(C(C)C)(C(C)(C)CC)C1,376.02,288.272,554.612,0.819,43.77,338.476
CCC1CCCCC(C(C)(C)C(C)(C)C)C1C,403.692,303.422,559.133,0.855,43.775,338.495
CCC1CC(C)CCC2C1C(C)C(C)C2(C)C,400.388,286.095,565.838,0.851,43.147,337.53
CCC1CCCCCC2C1C(C)C(C)C2(C)C,406.571,290.772,571.311,0.854,43.198,337.729
CCC1CCCC(C)C2C3CC(C)(CC3C)C12,390.728,292.538,563.587,0.919,42.738,337.436
CCC1(CC)CC(C)C2CCC1(C(C)C)CC2,349.912,280.491,560.881,0.889,43.352,338.331
CCC1(CCC(C)C)C2CCC1(C)C(C)(C)C2,336.124,273.504,545.882,0.86,43.348,338.315
CCC1(C)CCC(C)C2(C(C)(C)C)CCCC12,346.357,292.248,549.829,0.866,43.303,338.14
CCC1(CC(C)C)CC2(C(C)C)CC(C)C1C2,339.332,260.754,543.104,0.876,43.34,338.284
CCC1C(C)C(C)(C)C2CC(C)C(C2)C1(C)C,393.285,291.335,557.821,0.833,43.117,337.413
CCC1(CC(C)C)CC2(C)CC(CC2C)C1C,348.361,264.638,550.8,0.869,43.32,338.206
CCC1CCC(C)(C)C2C(C)CCCC12CC,377.47,285.444,563.23,0.863,43.293,338.101
CCC1(C)CCCCC2(CCC(C)(C)C2C)C1,351.195,296.942,556.935,0.851,43.355,338.343
CCC1(C)CCCCC2C(C)(C)C(C)CC21C,360.048,296.187,556.935,0.841,43.272,338.019
CCC1(C)CCC(C)C2C(C)C(C)C(C)(C)C21,377.562,283.782,558.539,0.844,43.168,337.612
CCC1CC(C)(C)CC2(C)C(C)CC(C)CC12,376.691,293.875,558.646,0.847,43.2,337.737
CCC1CC(C)(CC)C2(C)CCCC(C)(C)C12,370.368,290.708,555.126,0.844,43.263,337.983
CCC1(C)CCC(C)(C)C1C1CCC(C)C1C,378.294,294.613,557.353,0.851,43.243,337.905
CCC1C(C(C)C(C)C)CCC(C)(C)C1(C)C,383.39,278.344,552.253,0.798,43.67,338.089
CCC1CC(C)(C)C(C)(C(C)(C)CC(C)C)C1,364.562,285.274,540.107,0.792,43.696,338.19
CCC1CC(C)C(C)CC1(C)CC(C)(C)CC,375.29,268.844,555.153,0.817,43.747,338.387
CCC1CCC(C)C(C(C)(C)C(C)(C)C)CC1,403.692,303.422,559.133,0.855,43.775,338.495
CCC1CCC(C)C(C)C2C1C(C)CC2(C)C,400.388,286.095,565.838,0.851,43.147,337.53
CCC1(CC(C)(C)C)CC2CC1C(C)CC2C,366.478,266.056,556.169,0.876,43.298,338.12
CCC1CCC(CCCC2CCCC2)C1(C)C,409.583,268.669,564.811,0.851,43.366,338.386
CCC1(C)CC(C)(CC)C2C(C)CCC1C2C,383.277,279.234,566.453,0.86,43.249,337.929
CCC1CCCC(C)CC2(C)CCCC1CC2,396.159,297.773,577.429,0.869,43.331,338.249
CCC1(C)CC(C)CCC2C(C)(C)CCC21C,360.048,296.187,556.935,0.841,43.272,338.019
CCC1(C)CCC(C)(C)C2(C)CCCCC12C,336.351,303.453,549.472,0.838,43.325,338.226
CCC1(C)CCC(C)(C)C2C(C)CC(C)C2C1,383.745,288.534,564.176,0.847,43.218,337.808
CCC1(C)CC(C)CCC2CCC(C)(C)CC21,389.928,293.134,569.687,0.851,43.269,338.007
CCC1(C)C(C)CC(C)(C)C1C1CCCCC1,384.477,299.025,563.018,0.854,43.294,338.104
CCC1(CC)CCCCC(C2(C)CCCC2)C1,376.918,281.153,570.845,0.876,43.458,338.744
CCC1(C)CCCC(C)(C)C1CC(C)C(C)C,375.897,265.151,554.612,0.808,43.788,338.545
CCC1(C)CCCCCCC1C(C)(C)C(C)C,386.839,280.593,565.104,0.837,43.845,338.766
CCC1(C(C)C(C)C)CC(C)CC(C)CC1C,364.669,264.306,558.887,0.828,43.77,338.476
CCC1(CC)CCC(C)(C)C1(C)C(C)C(C)C,351.243,266.649,546.997,0.811,43.803,338.603
CCC1(C(C)(C)C)CCC(C)C(C)CC1(C)C,356.017,285.791,552.209,0.803,43.704,338.221
CCC1C(C)CC(C(C)C)C1(C(C)C)C(C)C,383.166,271.386,545.451,0.84,43.655,338.031
CCC1C(C(C)C)CC(C)C(C)(C)C1(C)CC,394.901,274.988,556.972,0.825,43.677,338.116
CCC1CC(C)CC(CC)C1CC(C)(C)CC,408.436,264.872,560.785,0.822,43.718,338.275
CCC1CCCCCC(C)(C(C)(C)C(C)C)C1,392.462,288.604,562.16,0.828,43.815,338.65
CCC1(C)CC(C)CCCC2CCC1C2(C)C,382.186,294.88,570.473,0.857,43.269,338.007
CCC1(C)C(CC(C)C)CC2CCCC21CC,364.864,263.456,554.805,0.876,43.362,338.37
CCC1CCC(C)CC(C)C2CC(C)C1(C)C2,383.793,288.728,566.636,0.863,43.23,337.854
CCC1CC(C)CC(CC)C2(C)CC(C)C1C2,394.113,282.951,564.898,0.866,43.222,337.823
CCC1CC(CC)(C(C)C)C2CC(C)CC1C2,392.138,273.624,563.194,0.872,43.26,337.972
CCC1(C)CC(C)(C)C(C)C2CCCC(C)C21,383.745,288.534,564.176,0.847,43.218,337.808
CCC1C2CCC(C)CC2C(CC)(CC)C1C,395.764,262.162,569.265,0.882,43.283,338.062
CCC1(C)C(C)CC(CC)(C(C)(C)C)CC1C,350.613,271.694,551.105,0.817,43.747,338.387
CCC1C(C)CC(C)(C)C(C)(C(C)(C)C)C1C,365.558,288.646,545.53,0.79,43.604,337.833
CCC1CC(C)(C)C(C(C)C)C1CC(C)(C)C,398.761,274.844,549.092,0.828,43.663,338.062
CCC1CC(C(C)C)CC(CC)(CC)C1CC,413.103,251.886,567.766,0.864,43.791,338.557
CCC1CCC(C)(CC)CCC1CC(C)(C)C,391.769,269.111,562.477,0.819,43.773,338.487
CCC1(C)C2CCC(CC2)C1CCC(C)(C)C,382.002,281.735,562.258,0.869,43.293,338.101
CCC1CC(C)CCC(C)CC2CCC1(C)C2,389.976,293.322,572.092,0.866,43.281,338.054
CCC1(C(C)C)CC(C)(CC)C2(C)CCCC12,345.615,279.711,548.317,0.863,43.335,338.265
CCC1(C)CC(C)C(C)C(C)C2(CCCC2)C1,352.114,287.266,559.362,0.866,43.334,338.261
CCC1(CC)CC(C)(C(C)C)C2CCCCC21,375.495,276.282,561.514,0.869,43.332,338.253
CCC1CC(C)C(CC(C)(C)C)C12CCCC2,366.294,281.291,549.71,0.869,43.312,338.175
CCC1(C)C(C)CC(C)(C(C)C)C1(C)C(C)C,345.466,278.404,538.031,0.792,43.663,338.062
CCC1(C)CC(C)(C)C(C)(C)CC1CC(C)C,372.826,277.016,549.939,0.784,43.69,338.166
CCC1(C)CCC(C)(C)CCCC1(CC)CC,371.267,272,568.31,0.814,43.857,338.812
CCC1(C)CCCCC(C)CCC1CC(C)C,393.214,270.566,571.684,0.819,43.8,338.592
CCC1(C(C)(C)C)CC(C)CC(C)(C)C(C)C1,356.017,285.791,552.209,0.803,43.704,338.221
CCC1C(C(C)C)C(C)C(C)(C)C1CC(C)C,404.342,264.506,551.205,0.825,43.632,337.942
CCC1C(C)CC(C)CCC(C)C1C(C)(C)C,389.863,289.499,564.215,0.806,43.643,337.984
CCC1C(C)CC(CC)(CC)CC1CC(C)C,391.947,241.082,563.428,0.831,43.784,338.53
CCC1CC(C)(CC)CCCCC1(C)C(C)C,384.284,280.189,563.889,0.811,43.765,338.456
CCC1CC(CC)(CC)C(C)(C)C1(CC)CC,370,242.841,559.937,0.828,43.841,338.75
CCC1CCC(C)CC(C(C)C)C2CCCC12,427.628,286.815,576.218,0.902,43.26,337.972
CCC1(C)CCC(CC(C)C)CCC1(C)CC,380.707,261.29,562.807,0.817,43.812,338.638
CCC1C(C)C(C)(C)C(C)(C(C)C)C1C(C)C,385.093,280.65,544.62,0.817,43.605,337.837
CCC1C(C)C(C)C(C)(C)CC(C)C1(C)CC,380.947,273.57,559.877,0.8,43.644,337.988
CCC1CC(C)CC(CC(C)(C)C)C1C(C)C,405.864,268.952,557.396,0.846,43.693,338.178
CCC1(C)C(C)CC(C)C(CC(C)C)C1(C)C,373.745,265.842,552.437,0.798,43.67,338.089
CCC1(C)CC(C)(C(C)C)C(C)(C)CC1(C)C,353.576,291.88,543.319,0.774,43.664,338.066
CCC1C(C)CC(C)(C)C(C)(C(C)C)C1(C)C,370.219,289.497,545.128,0.777,43.593,337.791
CCC1C(C)CCCC(C)CCCCC1(C)C,405.82,291.565,579.557,0.808,43.732,338.329
CCC1C(CCC(C)C(C)(C)C)CCC1(C)C,394.85,269.527,551.444,0.817,43.77,338.476
CCC1CC(C)C(C)(C(C)CC(C)C)C1(C)C,366.362,271.713,542.432,0.79,43.661,338.054
CCC1CC(C)C(CC(C)CC(C)C)C1CC,403.034,239.912,555.575,0.819,43.709,338.24
CCC1CC(CC(C)C)C(CC)(CC)C1(C)C,384.844,248.205,555.33,0.814,43.754,338.414
CCC1CCC(C)CCCC(C)C(C)C1(C)C,399.637,286.915,574.267,0.806,43.682,338.135
CCC1CCC(CC(C)C)C(C)(C)CC1(C)C,395.652,279.439,557.496,0.79,43.67,338.089
CCC1CCCC(C)(CC)C(C)C(C)C1CC,404.553,266.467,571.566,0.819,43.716,338.267
CCC1(C)C(C)C(CC(C)C)C(C(C)C)C1C,388.619,255.351,551.943,0.84,43.682,338.135
CCC1(C)CC(C(C)C(C)C)C(C)C(C)C1C,368.586,258.302,555.454,0.825,43.7,338.205
CCC1(C)CCCC(C)(C(C)CC(C)C)C1C,356.821,268.497,549.195,0.803,43.761,338.441
CCC1(C)CCCCCC(C)C(C)CCC1C,390.096,284.025,580.214,0.819,43.782,338.522
CCC1(CC)CC(C)(C)CC(C)(C(C)C)C1C,355.275,272.651,550.712,0.803,43.735,338.34
CCC1(CCCC(C)C)CCCCC(C)C1C,370.337,251.844,566.398,0.828,43.865,338.843
CCC1CC(C)(C)C(C)C(C)(C)CC(C)C1C,386.351,287.493,560.943,0.787,43.602,337.826
CCC1CC(C)(C)C(CC)(CCC(C)C)C1C,370.948,250.41,553.982,0.811,43.77,338.476
CCC1CC(CC)(CC)C(C)C(C(C)C)C1C,396.6,253.167,563.969,0.858,43.749,338.395
CCC1CCC(C)CC(C)(C)C(C)(CC)C1C,387.13,278.666,565.485,0.803,43.694,338.182
CCC1CCC(CC)C(C)(C)C(C)C(C)C1C,403.773,276.052,567.137,0.806,43.623,337.907
CCC1(C)CCC(CCC(C)C(C)C)C(C)C1,379.423,253.842,559.649,0.822,43.825,338.688
CCC1(C)CCCC(CC)(CC)CCC(C)C1,378.369,265.988,575.996,0.831,43.887,338.928
CCC1CC(C)CCCC(C)(C)CCC(C)C1,405.82,291.565,579.557,0.808,43.732,338.329
CCC1CC(CC(C)C)C(C)CCC(C)(C)C1,402.754,273.737,565.523,0.806,43.699,338.201
CCC1CCC(C)C(C)CC(C)CC(C)(C)C1,399.637,286.915,574.267,0.806,43.682,338.135
CCC1CCC(CC)(CC(C)CC(C)C)CC1,376.85,239.336,560.301,0.831,43.88,338.901
CCC1CCC(CC)CC(C)(CC(C)C)CC1,403.534,263.991,569.982,0.819,43.792,338.561
CCC1CCCC(C)(CC(C)(C)C(C)C)CC1,388.886,270.849,561.071,0.831,43.863,338.835
CCC1CCCCC(C)(C)C(CC)C(CC)C1,426.459,280.008,576.248,0.811,43.715,338.263
CC1CC2CCCC3CC(C)(C)C1C23C(C)C,364.276,299.813,549.81,0.902,42.737,337.432
CCCC12C3CC(C)C1CCC(C)C2C(C)C3,371.428,280.899,561.224,0.934,42.797,337.669
CCCC12C3CCC(C3)C(C)C1C1CCC2C1,384.545,289.635,563.752,1.002,42.348,337.443
CCCC12CCC(C)CC(C1)C1CCCC1C2,383.794,290.434,572.253,0.941,42.899,338.071
CCCC12CCC3CC4CCC(C)(CC1)C4C32,360.848,297.231,556.498,0.997,42.402,337.658
CC1CC2C3CC(C(C)C)(CCCC3C)C2C1,371.379,294.879,558.09,0.923,42.767,337.551
CC1CC2(C)CCC3CCC(C(C)C)(C1)C32C,317.801,305.077,536.85,0.912,42.823,337.772
CCCC12CCCC13C(C)CCC3CC(C)C2,338.878,289.753,553.893,0.938,42.934,338.209
CCCC12CCC(CC1)C1(CCC)CCCC21,351.117,280.944,561.137,0.953,43.003,338.481
CCCC12CCC(CC3CC1(C)CC3CC)C2,364.234,287.962,557.848,0.934,42.893,338.048
CC1C(C)C2(C)CC1C1(C)CCCC21C(C)C,311.618,300.85,530.537,0.909,42.772,337.57
CCCC12CCCC1CC1C(C)CCC12CC,348.51,280.224,558.566,0.949,42.944,338.248
CCCC12CCCC1CC1(C)CCCCC1C2,360.097,297.989,565.25,0.934,42.952,338.28
CCCC12CCCC1CC1(CC)CCCCC12,354.693,285.093,564.203,0.953,42.995,338.449
CC1C2CCC(C(C)C)(C2)C2CCCC1(C)C2,347.681,302.209,550.663,0.919,42.821,337.764
CCCC12CCC(C1)C(C)C21CC(C)CC1C,332.695,285.042,548.01,0.934,42.883,338.008
CC(C)C12CCCC1CCCCC1CCCC12,383.745,303.555,569.258,0.93,42.869,337.953
CCCC12CCC(C)C(C1)C(C)C21CCCC1,338.878,289.753,553.893,0.938,42.934,338.209
CCCC12CCC(CC1)C1(C)CC2C(C)(C)C1,346.811,298.525,551.411,0.909,42.871,337.961
CCCC12CC(C)C(C1)C1CCCC1C2(C)C,370.508,290.999,558.815,0.916,42.818,337.752
CCCC12CC(C)C(C1)C1CCC(C)C2CC1,377.611,285.746,566.8,0.938,42.848,337.87
CCCC12CCCC(C1)C1C(CC)CC(C)C12,387.931,279.844,565.063,0.938,42.839,337.835
CC1CCC2(C(C)C)CC3(CCCC3)CC12C,308.948,305.787,536.85,0.919,42.907,338.103
CCCC12CC(C)(CC1CC)C1CC(C)C2C1,358.05,283.19,552.061,0.93,42.842,337.847
CCCC12CCC(C)(CCCC1C(C)CC)C2,357.176,286.22,556.566,0.909,43.438,338.666
CCCC12CCC(CCC(C)C1(C)C)CC2C,365.704,297.048,569.358,0.863,43.284,338.065
CCCC12CCC(C)C1(C)CCC(CC)C2C,351.116,279.121,555.257,0.876,43.334,338.261
CCCC12CCC(CC(C)CC1C)CC2(C)C,365.704,297.048,569.358,0.863,43.284,338.065
CCCC12CC(C)CC1C(C)(C)CC(CC)C2,373.894,281.305,560.152,0.863,43.301,338.132
CCCC12CCCC(C3CCC(C3)C1C)C2C,382.547,289.934,570.079,0.934,42.835,337.819
CC1CC2(C(C)C)C3CC(CCC3C)C2C1C,365.196,290.336,552.309,0.923,42.716,337.349
CCCC12CCC(C)(CC1)C1(CCCC1C)C2,315.181,297.343,546.335,0.93,42.988,338.422
CC1CC(C)C2(C1)C1(C)CCC2(C(C)C)CC1,302.765,301.581,530.537,0.916,42.856,337.902
CC(C)C12CC(C)(C)CC1CC(C)(C)C2(C)C,343.136,305.814,535.822,0.815,43.169,337.616
CCCC12C(C)CC(CC1CC)C(C)C2CC,404.877,282.436,573.951,0.872,43.222,337.823
CC1CCCC2(C(C)C)CCCC(CC2)C1C,370.627,295.65,566.786,0.872,43.309,338.163
CCCC12CCC(CC)C1C(C)(C)C(C)(C)C2,366.791,286.72,551.943,0.844,43.271,338.015
CCCC12CC(CC)CC(C1)C1CCCC12C,364.234,287.962,557.848,0.934,42.893,338.048
CCCC12CCC(C)CCC1(C)C(C)CC2C,340.796,285.052,557.065,0.872,43.342,338.292
CCCC12CCC(C(C)C(C)C1)C(CC)C2C,394.557,288.234,575.627,0.869,43.23,337.854
CCCC12CCCC(CC(C(C)C(C)C)C1)C2,367.715,272.214,561.435,0.892,43.407,338.545
CCCC12C(CC)CC(CC3CCCC31)C2C,392.867,284.205,568.365,0.938,42.827,337.787
CCCC12CCCCC(CC)C1CCC2CC,397.499,274.583,571.828,0.886,43.373,338.413
CCCC12C(C)CCCC(CC1C)C(C)C2C,384.238,293.807,577.291,0.866,43.239,337.89
CC(C)C12CCC(C)(C(C)CC1C)C(C)(C)C2,329.592,308.312,547.5,0.847,43.207,337.765
CCCC12CC(C)C(C(C)C)(C1C)C(C)(C)C2,323.417,286.577,538.518,0.854,43.269,338.007
CC1CCCCC2(C(C)C)C(C)CCC2CC1,370.627,295.65,566.786,0.872,43.309,338.163
CC1CCCC2(C(C)C)CCC(C)(C1)C2(C)C,325.903,305.086,546.32,0.854,43.282,338.058
CC1CCCCC2(C(C)C)CCCC1C2(C)C,355.783,302.218,559.622,0.86,43.28,338.05
CCCC12CC(C)CC(C)(C(C(C)C)C1)C2C,353.503,285.846,551.785,0.899,43.312,338.175
CCCC1C2C3CCC(C3)C2C(CC)C1(C)C,420.249,284.947,563.557,0.905,42.704,337.302
CCCC1C2CCC1(C)C(C)C1CCC(C)C12,392.087,292.708,563.877,0.916,42.733,337.416
CCCC1C2CCC1C(C(C)(C)C)CCC2C,404.34,297.905,567,0.851,43.204,337.753
CCCC1C2CCC1(C)C(C(C)C)C(C)C2C,392.924,285.481,558.462,0.889,43.208,337.769
CCCC1C2CC(C3CCC2C3)C1C(C)(C)C,406.338,297.621,560.592,0.909,42.724,337.381
CCCC1C2CC(C)C1C1(C2)C(C)CCC1C,377.051,288.894,558.232,0.919,42.766,337.547
CCCC1C2CC(CC1(C)C)C(C)CCC2C,402.995,286.786,568.334,0.851,43.205,337.757
CCCC1C2CC(CC2C)CC(C)C1(C)CC,397.591,272.791,567.301,0.866,43.248,337.925
CCCC1C2CCCC2C(C)(CC)C1C(C)C,411.545,274.216,564.483,0.896,43.281,338.054
CCCC1C(C)(C)CCCCCC12CCCC2,376.627,299.685,566.793,0.857,43.392,338.487
CCCC1C(C)C(C)C2CC1C(C(C)(C)C)C2,393.221,289.373,558.03,0.851,43.166,337.604
CCCC1C2(C)CCCC(C2)C2CCCC21C,369.637,300.613,558.922,0.916,42.85,337.878
CCCC1C2CCC(C)(C)C1(C)C(CC)C2C,388.37,288.48,557.148,0.844,43.187,337.686
CC(C)C1C2CCC(C)C(C)C1(C)CC2(C)C,379.078,299.957,555.222,0.869,43.179,337.655
CCCC1C2CCCCC(CC2C)C1C(C)C,438.859,295.18,582.758,0.892,43.231,337.858
CCCC1C2CCC(CC)C(C)C2CC1(C)C,413.314,280.928,566.608,0.854,43.197,337.726
CCCC1C(C)CCC2CC(CC)C(CC)C21,430.737,268.928,572.662,0.872,43.218,337.808
CCCC1C2CC(CC(C)C)C(C)C1CC2C,411.968,267.065,565.121,0.863,43.19,337.698
CCCC1CC2C3CC(C)(C(C)CC3C)C2C1,387.151,288.602,560.513,0.919,42.745,337.464
CC(C)C1CC2C3CCCC3C1CCC2(C)C,414.334,306.429,571.304,0.945,42.734,337.42
CCCC1CC2C3CCCC3C(C)(C)C2C1C,409.929,290.647,565.305,0.905,42.713,337.338
CC1CC2CC3CC(C)C(CC3C(C)C)C2C1,427.931,299.587,576.017,0.953,42.701,337.29
CC1CCC2CCC(C1)C1CC2CC1C(C)C,424.242,296.156,574.966,0.961,42.777,337.59
CCCC1CC2CC3CC(CC)C(C)(C3)C1C2,403.654,287.602,564.364,0.923,42.788,337.634
CC(C)C1CC2CC1(C)C1(CCCCC1)C2C,355.629,302.801,549.351,0.953,42.866,337.941
CCCC1CC2CC1CC21CCC(C)CC1C,378.298,289.398,560.513,0.927,42.829,337.795
CCCC1CC2CC1(C)CCC1CC(C)CC12,393.334,293.199,566.106,0.919,42.796,337.665
CC(C)C1CC2(C(C)C)CC1CCCC2(C)C,371.296,297.406,550.048,0.879,43.262,337.98
CCCC1CC2CC1C(C)C(C)(CCC)C2C,394.015,268.265,564.274,0.863,43.255,337.952
CCCC1CC2CCCC(CC)C(C)C1(C)C2,396.72,283.657,567.404,0.866,43.28,338.05
CCCC1CC2CC3CC(C)CC34CCC1C24,385.233,293.19,557.386,0.993,42.329,337.367
CC(C)C1CC2CC3(C)CCCC3CC1C2C,399.298,302.966,565.83,0.949,42.767,337.551
CC(C)C1CC2(C)CC1C1CCCC(C1)C2C,394.362,299.147,562.494,0.953,42.779,337.598
CCCC1CC2CCC1C1(CCCC(C)C1)C2,389.417,297.928,569.394,0.927,42.868,337.949
CCCC1CC2CCC1C21CC(C)CCC1C,378.298,289.398,560.513,0.927,42.829,337.795
CCCC1CC2C(CC1C)C1CC2C(C)(C)C1,409.929,290.647,565.305,0.905,42.713,337.338
CCCC1CC2(C)CC1CC1CCC(C)C12C,363.454,296.251,553.161,0.912,42.799,337.677
CCCC1CC2CCCCCCCCC(C1)C2,428.646,295.404,591.45,0.879,43.387,338.467
CCCC1CC2(C)CC3CCC(C3)C1C2CC,408.59,291.737,567.675,0.919,42.775,337.582
CC1CCC2(C1)CC1CCCC2CC1C(C)C,390.445,303.687,565.83,0.961,42.851,337.882
CC(C)C1CC2CC(C)(C1)C(C)C21CCCC1,355.629,302.801,549.351,0.953,42.866,337.941
CC1CC2(C)CCC1(C)CC2(C(C)C)C(C)C,315.626,301.704,535.983,0.857,43.24,337.894
CCCC1CC2CCC(C1)CC(CC)C(C)C2,426.6,280.322,579.635,0.876,43.277,338.038
CCCC1(C)C2CCC(C2)CC12CCCCC2,367.838,296.28,564.446,0.927,42.952,338.28
CCCC1(C)C(C)CCC(CC)C2CCC1C2,403.774,277.914,572.742,0.869,43.298,338.12
